event_id,user_id,event_type,timestamp,app_version,major_version,os,country,session_id,properties,event_date,event_hour,day_of_week,week_of_year,year_month
EVT_000138,USER_035,payment_failed,2024-01-11 21:55:34+00:00,1.4.6,1,Web,SG,SESSION_2943,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-11,21,Thursday,2,2024-01
EVT_000139,USER_194,app_open,2024-01-15 10:30:00+00:00,2.5.8,2,Android,PH,SESSION_5888,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-15,10,Monday,3,2024-01
EVT_000140,USER_089,search,2024-01-07 07:15:29+00:00,1.5.1,1,iOS,VN,SESSION_5516,"{'item_id': None, 'amount': None, 'query': 'search_term_54', 'screen_name': None}",2024-01-07,7,Sunday,1,2024-01
EVT_000141,USER_018,button_click,2024-01-10 00:15:13+00:00,2.4.0,2,iOS,VN,SESSION_1550,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-10,0,Wednesday,2,2024-01
EVT_000142,USER_139,add_to_cart,2024-01-01 12:28:14+00:00,1.4.4,1,iOS,VN,SESSION_1924,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-01,12,Monday,1,2024-01
EVT_000143,USER_198,payment_success,2024-01-10 10:36:38+00:00,2.1.8,2,iOS,TH,SESSION_4881,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-10,10,Wednesday,2,2024-01
EVT_000144,USER_243,error,2024-01-05 08:03:35+00:00,2.4.7,2,iOS,MY,SESSION_3869,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-05,8,Friday,1,2024-01
EVT_000145,USER_135,payment_success,2024-01-11 21:24:50+00:00,2.1.4,2,Android,SG,SESSION_7821,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-11,21,Thursday,2,2024-01
EVT_000146,USER_218,remove_from_cart,2024-01-13 17:30:15+00:00,1.3.0,1,Web,TH,SESSION_5927,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-13,17,Saturday,2,2024-01
EVT_000147,USER_100,remove_from_cart,2024-01-07 17:33:08+00:00,1.2.1,1,Android,MY,SESSION_5177,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-07,17,Sunday,1,2024-01
EVT_000148,USER_049,app_close,2024-01-02 17:46:53+00:00,2.5.9,2,Web,ID,SESSION_5398,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-02,17,Tuesday,1,2024-01
EVT_000149,USER_195,error,2024-01-14 02:12:51+00:00,2.1.5,2,Android,ID,SESSION_4555,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-14,2,Sunday,2,2024-01
EVT_000150,USER_192,rating_submitted,2024-01-04 06:47:07+00:00,1.3.3,1,Web,MY,SESSION_4974,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-04,6,Thursday,1,2024-01
EVT_000151,USER_137,payment_failed,2024-01-13 09:24:29+00:00,2.2.8,2,Android,TH,SESSION_6053,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-13,9,Saturday,2,2024-01
EVT_000152,USER_215,payment_success,2024-01-02 23:30:48+00:00,2.2.6,2,iOS,PH,SESSION_4328,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-02,23,Tuesday,1,2024-01
EVT_000153,USER_005,checkout,2024-01-14 07:47:09+00:00,2.1.3,2,Android,SG,SESSION_7841,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-14,7,Sunday,2,2024-01
EVT_000154,USER_128,download_started,2024-01-07 18:53:15+00:00,2.3.7,2,Android,SG,SESSION_6530,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-07,18,Sunday,1,2024-01
EVT_000155,USER_185,download_started,2024-01-12 11:10:08+00:00,1.4.0,1,Web,ID,SESSION_9000,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-12,11,Friday,2,2024-01
EVT_000156,USER_013,app_open,2024-01-14 02:52:42+00:00,1.5.3,1,iOS,VN,SESSION_7756,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-14,2,Sunday,2,2024-01
EVT_000157,USER_117,payment_failed,2024-01-03 00:13:32+00:00,2.5.7,2,iOS,ID,SESSION_1990,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-03,0,Wednesday,1,2024-01
EVT_000158,USER_005,share_clicked,2024-01-09 17:26:00+00:00,2.0.8,2,Web,VN,SESSION_5501,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-09,17,Tuesday,2,2024-01
EVT_000159,USER_025,share_clicked,2024-01-07 05:06:58+00:00,1.1.9,1,Web,MY,SESSION_3439,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-07,5,Sunday,1,2024-01
EVT_000160,USER_102,screen_view,2024-01-14 11:17:50+00:00,2.3.9,2,iOS,VN,SESSION_7112,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': 'search'}",2024-01-14,11,Sunday,2,2024-01
EVT_000161,USER_021,app_close,2024-01-05 21:52:54+00:00,2.3.6,2,Web,TH,SESSION_2531,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-05,21,Friday,1,2024-01
EVT_000162,USER_044,screen_view,2024-01-01 20:00:44+00:00,2.5.5,2,Web,ID,SESSION_9189,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': 'checkout'}",2024-01-01,20,Monday,1,2024-01
EVT_000163,USER_231,error,2024-01-15 01:14:13+00:00,2.0.1,2,Web,MY,SESSION_8790,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-15,1,Monday,3,2024-01
EVT_000164,USER_009,item_view,2024-01-15 17:36:42+00:00,1.1.9,1,iOS,VN,SESSION_6152,"{'item_id': 'ITEM_940', 'amount': None, 'query': None, 'screen_name': None}",2024-01-15,17,Monday,3,2024-01
EVT_000165,USER_145,remove_from_cart,2024-01-07 02:19:10+00:00,2.3.2,2,Web,VN,SESSION_7375,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-07,2,Sunday,1,2024-01
EVT_000166,USER_014,button_click,2024-01-02 16:47:22+00:00,1.0.5,1,Web,PH,SESSION_8161,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-02,16,Tuesday,1,2024-01
EVT_000167,USER_008,checkout,2024-01-10 12:49:20+00:00,2.1.5,2,Web,TH,SESSION_8381,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-10,12,Wednesday,2,2024-01
EVT_000168,USER_170,wishlist_add,2024-01-07 05:43:37+00:00,2.1.1,2,iOS,MY,SESSION_2404,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-07,5,Sunday,1,2024-01
EVT_000169,USER_163,search,2024-01-03 12:45:50+00:00,2.2.1,2,iOS,ID,SESSION_7383,"{'item_id': None, 'amount': None, 'query': 'search_term_40', 'screen_name': None}",2024-01-03,12,Wednesday,1,2024-01
EVT_000170,USER_027,search,2024-01-08 11:48:17+00:00,1.3.7,1,Web,PH,SESSION_2430,"{'item_id': None, 'amount': None, 'query': 'search_term_66', 'screen_name': None}",2024-01-08,11,Monday,2,2024-01
EVT_000171,USER_091,download_started,2024-01-07 03:01:05+00:00,2.3.0,2,Android,TH,SESSION_2524,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-07,3,Sunday,1,2024-01
EVT_000172,USER_144,remove_from_cart,2024-01-07 02:46:57+00:00,1.5.6,1,iOS,SG,SESSION_9537,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-07,2,Sunday,1,2024-01
EVT_000173,USER_038,screen_view,2024-01-05 09:17:31+00:00,2.2.6,2,Android,TH,SESSION_3739,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': 'home'}",2024-01-05,9,Friday,1,2024-01
EVT_000174,USER_161,rating_submitted,2024-01-06 08:15:46+00:00,2.0.2,2,Android,ID,SESSION_4203,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-06,8,Saturday,1,2024-01
EVT_000175,USER_098,payment_success,2024-01-07 10:53:39+00:00,2.3.9,2,iOS,MY,SESSION_8212,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-07,10,Sunday,1,2024-01
EVT_000176,USER_123,payment_success,2024-01-06 19:44:12+00:00,2.2.4,2,Web,VN,SESSION_3910,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-06,19,Saturday,1,2024-01
EVT_000178,USER_175,download_started,2024-01-04 18:34:11+00:00,2.5.3,2,Android,MY,SESSION_1440,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-04,18,Thursday,1,2024-01
EVT_000179,USER_218,wishlist_remove,2024-01-14 22:04:52+00:00,1.5.4,1,iOS,MY,SESSION_9180,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-14,22,Sunday,2,2024-01
EVT_000180,USER_203,wishlist_add,2024-01-11 04:45:27+00:00,2.4.7,2,Web,TH,SESSION_2211,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-11,4,Thursday,2,2024-01
EVT_000181,USER_223,wishlist_remove,2024-01-09 16:59:58+00:00,1.2.8,1,Web,VN,SESSION_9907,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-09,16,Tuesday,2,2024-01
EVT_000182,USER_064,payment_failed,2024-01-15 02:06:49+00:00,1.4.6,1,Android,TH,SESSION_3725,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-15,2,Monday,3,2024-01
EVT_000183,USER_057,share_clicked,2024-01-02 00:06:16+00:00,1.3.5,1,Android,TH,SESSION_9499,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-02,0,Tuesday,1,2024-01
EVT_000184,USER_129,search,2024-01-13 21:37:44+00:00,1.3.1,1,Android,TH,SESSION_6651,"{'item_id': None, 'amount': None, 'query': 'search_term_11', 'screen_name': None}",2024-01-13,21,Saturday,2,2024-01
EVT_000185,USER_080,payment_success,2024-01-02 23:09:22+00:00,1.4.7,1,Android,TH,SESSION_8460,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-02,23,Tuesday,1,2024-01
EVT_000186,USER_116,payment_success,2024-01-02 14:46:44+00:00,2.0.1,2,iOS,MY,SESSION_2100,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-02,14,Tuesday,1,2024-01
EVT_000187,USER_043,remove_from_cart,2024-01-11 03:43:51+00:00,1.4.2,1,Android,PH,SESSION_9454,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-11,3,Thursday,2,2024-01
EVT_000188,USER_104,item_view,2024-01-07 14:14:51+00:00,2.3.0,2,Web,PH,SESSION_4053,"{'item_id': 'ITEM_302', 'amount': None, 'query': None, 'screen_name': None}",2024-01-07,14,Sunday,1,2024-01
EVT_000189,USER_002,add_to_cart,2024-01-08 18:27:24+00:00,2.5.1,2,Web,ID,SESSION_4371,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-08,18,Monday,2,2024-01
EVT_000190,USER_084,add_to_cart,2024-01-13 17:11:23+00:00,1.2.7,1,Web,VN,SESSION_8496,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-13,17,Saturday,2,2024-01
EVT_000191,USER_101,error,2024-01-06 19:24:39+00:00,2.2.7,2,Web,SG,SESSION_2871,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-06,19,Saturday,1,2024-01
EVT_000192,USER_077,crash,2024-01-14 21:45:51+00:00,1.2.1,1,iOS,MY,SESSION_2388,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-14,21,Sunday,2,2024-01
EVT_000193,USER_037,share_clicked,2024-01-02 05:23:44+00:00,2.4.2,2,Web,TH,SESSION_7364,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-02,5,Tuesday,1,2024-01
EVT_000194,USER_138,item_view,2024-01-07 05:31:40+00:00,2.2.2,2,iOS,MY,SESSION_3733,"{'item_id': 'ITEM_962', 'amount': None, 'query': None, 'screen_name': None}",2024-01-07,5,Sunday,1,2024-01
EVT_000195,USER_092,app_open,2024-01-08 19:03:55+00:00,1.1.6,1,Web,PH,SESSION_8939,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-08,19,Monday,2,2024-01
EVT_000197,USER_071,remove_from_cart,2024-01-13 07:18:02+00:00,2.1.7,2,Web,VN,SESSION_9808,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-13,7,Saturday,2,2024-01
EVT_000198,USER_029,error,2024-01-13 15:35:32+00:00,2.4.5,2,Web,ID,SESSION_2871,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-13,15,Saturday,2,2024-01
EVT_000199,USER_056,wishlist_remove,2024-01-13 23:28:34+00:00,1.2.0,1,Android,MY,SESSION_2677,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-13,23,Saturday,2,2024-01
EVT_000200,USER_031,remove_from_cart,2024-01-06 02:28:55+00:00,2.5.9,2,Web,TH,SESSION_4438,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-06,2,Saturday,1,2024-01
EVT_000201,USER_053,add_to_cart,2024-01-03 19:08:50+00:00,2.4.4,2,Web,PH,SESSION_1972,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-03,19,Wednesday,1,2024-01
EVT_000202,USER_075,error,2024-01-03 10:45:18+00:00,1.1.6,1,iOS,MY,SESSION_5380,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-03,10,Wednesday,1,2024-01
EVT_000203,USER_222,search,2024-01-14 20:08:44+00:00,1.5.5,1,iOS,VN,SESSION_5090,"{'item_id': None, 'amount': None, 'query': 'search_term_51', 'screen_name': None}",2024-01-14,20,Sunday,2,2024-01
EVT_000204,USER_069,wishlist_remove,2024-01-08 04:36:40+00:00,2.0.1,2,Android,PH,SESSION_7146,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-08,4,Monday,2,2024-01
EVT_000205,USER_225,payment_failed,2024-01-12 08:44:59+00:00,2.2.9,2,iOS,VN,SESSION_8449,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-12,8,Friday,2,2024-01
EVT_000206,USER_171,payment_failed,2024-01-02 23:29:40+00:00,2.1.6,2,iOS,TH,SESSION_2037,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-02,23,Tuesday,1,2024-01
EVT_000207,USER_087,download_started,2024-01-05 10:53:18+00:00,2.2.0,2,iOS,ID,SESSION_3139,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-05,10,Friday,1,2024-01
EVT_000208,USER_238,item_view,2024-01-11 14:01:07+00:00,2.0.6,2,iOS,VN,SESSION_8230,"{'item_id': 'ITEM_235', 'amount': None, 'query': None, 'screen_name': None}",2024-01-11,14,Thursday,2,2024-01
EVT_000209,USER_224,checkout,2024-01-15 20:19:10+00:00,2.2.1,2,Android,VN,SESSION_2529,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-15,20,Monday,3,2024-01
EVT_000210,USER_102,purchase,2024-01-15 20:10:03+00:00,2.5.1,2,Web,ID,SESSION_4836,"{'item_id': 'ITEM_101', 'amount': 114.58, 'query': None, 'screen_name': None}",2024-01-15,20,Monday,3,2024-01
EVT_000213,USER_193,search,2024-01-03 12:49:52+00:00,1.4.9,1,iOS,PH,SESSION_3340,"{'item_id': None, 'amount': None, 'query': 'search_term_84', 'screen_name': None}",2024-01-03,12,Wednesday,1,2024-01
EVT_000214,USER_055,search,2024-01-03 14:22:46+00:00,2.1.1,2,iOS,SG,SESSION_7745,"{'item_id': None, 'amount': None, 'query': 'search_term_97', 'screen_name': None}",2024-01-03,14,Wednesday,1,2024-01
EVT_000215,USER_090,wishlist_remove,2024-01-02 18:46:24+00:00,1.1.4,1,Web,ID,SESSION_6152,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-02,18,Tuesday,1,2024-01
EVT_000216,USER_185,crash,2024-01-04 17:38:38+00:00,1.5.4,1,iOS,PH,SESSION_5668,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-04,17,Thursday,1,2024-01
EVT_000217,USER_101,purchase,2024-01-10 16:12:47+00:00,1.3.6,1,iOS,SG,SESSION_1894,"{'item_id': 'ITEM_611', 'amount': 322.66, 'query': None, 'screen_name': None}",2024-01-10,16,Wednesday,2,2024-01
EVT_000218,USER_093,payment_success,2024-01-02 16:56:00+00:00,2.4.6,2,Android,PH,SESSION_3162,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-02,16,Tuesday,1,2024-01
EVT_000219,USER_245,screen_view,2024-01-11 05:48:30+00:00,1.0.4,1,iOS,ID,SESSION_1273,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': 'home'}",2024-01-11,5,Thursday,2,2024-01
EVT_000220,USER_161,share_clicked,2024-01-13 12:32:18+00:00,2.5.6,2,iOS,VN,SESSION_7806,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-13,12,Saturday,2,2024-01
EVT_000221,USER_072,screen_view,2024-01-09 17:39:09+00:00,1.4.3,1,iOS,PH,SESSION_6077,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': 'product'}",2024-01-09,17,Tuesday,2,2024-01
EVT_000222,USER_214,screen_view,2024-01-07 18:40:48+00:00,2.5.3,2,iOS,SG,SESSION_6081,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': 'home'}",2024-01-07,18,Sunday,1,2024-01
EVT_000223,USER_157,crash,2024-01-15 13:07:29+00:00,2.5.2,2,iOS,ID,SESSION_1901,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-15,13,Monday,3,2024-01
EVT_000224,USER_042,rating_submitted,2024-01-12 04:44:00+00:00,2.1.5,2,iOS,VN,SESSION_6680,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-12,4,Friday,2,2024-01
EVT_000226,USER_128,review_submitted,2024-01-12 18:40:04+00:00,2.0.7,2,Web,SG,SESSION_9368,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-12,18,Friday,2,2024-01
EVT_000227,USER_027,error,2024-01-06 05:16:49+00:00,1.5.8,1,iOS,ID,SESSION_2889,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-06,5,Saturday,1,2024-01
EVT_000228,USER_121,payment_failed,2024-01-14 00:15:02+00:00,1.1.0,1,Web,VN,SESSION_7274,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-14,0,Sunday,2,2024-01
EVT_000229,USER_083,remove_from_cart,2024-01-12 20:26:14+00:00,2.2.1,2,Web,MY,SESSION_7819,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-12,20,Friday,2,2024-01
EVT_000230,USER_014,item_view,2024-01-02 16:43:57+00:00,1.3.1,1,Android,MY,SESSION_4656,"{'item_id': 'ITEM_892', 'amount': None, 'query': None, 'screen_name': None}",2024-01-02,16,Tuesday,1,2024-01
EVT_000231,USER_142,review_submitted,2024-01-14 09:20:05+00:00,2.1.4,2,Web,MY,SESSION_1130,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-14,9,Sunday,2,2024-01
EVT_000232,USER_095,error,2024-01-12 19:15:29+00:00,1.5.8,1,iOS,SG,SESSION_9083,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-12,19,Friday,2,2024-01
EVT_000233,USER_139,payment_failed,2024-01-01 13:01:14+00:00,2.0.6,2,Web,VN,SESSION_1157,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-01,13,Monday,1,2024-01
EVT_000234,USER_061,wishlist_remove,2024-01-05 03:13:33+00:00,1.1.4,1,iOS,ID,SESSION_9061,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-05,3,Friday,1,2024-01
EVT_000235,USER_134,wishlist_remove,2024-01-15 10:30:00+00:00,2.5.1,2,Web,ID,SESSION_7102,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-15,10,Monday,3,2024-01
EVT_000236,USER_101,screen_view,2024-01-09 04:40:52+00:00,2.5.2,2,iOS,MY,SESSION_2020,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': 'product'}",2024-01-09,4,Tuesday,2,2024-01
EVT_000237,USER_101,payment_success,2024-01-15 10:30:00+00:00,2.2.3,2,iOS,SG,SESSION_6211,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-15,10,Monday,3,2024-01
EVT_000238,USER_028,item_view,2024-01-03 18:06:09+00:00,2.2.6,2,iOS,PH,SESSION_8365,"{'item_id': 'ITEM_466', 'amount': None, 'query': None, 'screen_name': None}",2024-01-03,18,Wednesday,1,2024-01
EVT_000239,USER_119,checkout,2024-01-13 06:28:19+00:00,1.1.4,1,Web,VN,SESSION_2964,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-13,6,Saturday,2,2024-01
EVT_000240,USER_220,payment_success,2024-01-10 01:13:53+00:00,1.5.3,1,Android,TH,SESSION_3430,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-10,1,Wednesday,2,2024-01
EVT_000241,USER_067,item_view,2024-01-09 01:43:19+00:00,2.3.8,2,Web,PH,SESSION_1509,"{'item_id': 'ITEM_355', 'amount': None, 'query': None, 'screen_name': None}",2024-01-09,1,Tuesday,2,2024-01
EVT_000242,USER_204,search,2024-01-02 14:06:51+00:00,1.0.3,1,iOS,SG,SESSION_2989,"{'item_id': None, 'amount': None, 'query': 'search_term_52', 'screen_name': None}",2024-01-02,14,Tuesday,1,2024-01
EVT_000243,USER_022,error,2024-01-06 21:40:41+00:00,1.0.1,1,iOS,VN,SESSION_5240,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-06,21,Saturday,1,2024-01
EVT_000244,USER_217,payment_success,2024-01-08 04:05:57+00:00,1.3.0,1,iOS,PH,SESSION_3007,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-08,4,Monday,2,2024-01
EVT_000245,USER_008,wishlist_add,2024-01-07 23:25:31+00:00,1.2.3,1,iOS,MY,SESSION_7990,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-07,23,Sunday,1,2024-01
EVT_000247,USER_036,wishlist_remove,2024-01-01 02:17:24+00:00,1.5.8,1,iOS,TH,SESSION_4267,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-01,2,Monday,1,2024-01
EVT_000248,USER_140,rating_submitted,2024-01-13 22:22:30+00:00,2.3.4,2,iOS,ID,SESSION_6636,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-13,22,Saturday,2,2024-01
EVT_000249,USER_230,checkout,2024-01-06 19:14:01+00:00,2.4.5,2,Web,SG,SESSION_1959,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-06,19,Saturday,1,2024-01
EVT_000250,USER_062,checkout,2024-01-03 03:15:42+00:00,1.1.9,1,Android,MY,SESSION_9743,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-03,3,Wednesday,1,2024-01
EVT_000251,USER_152,payment_success,2024-01-15 10:30:00+00:00,1.5.5,1,Web,PH,SESSION_6878,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-15,10,Monday,3,2024-01
EVT_000252,USER_208,rating_submitted,2024-01-03 18:12:53+00:00,2.1.7,2,iOS,ID,SESSION_9882,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-03,18,Wednesday,1,2024-01
